"No.","Time","Source","Destination","Protocol","Length","Info"
"2730","2023-05-06 19:37:39.808217","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2731","2023-05-06 19:37:39.808217","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2732","2023-05-06 19:37:39.808217","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2733","2023-05-06 19:37:39.808217","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2734","2023-05-06 19:37:39.808217","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2735","2023-05-06 19:37:39.808254","192.168.18.48","2.17.179.243","TCP","54","50859  >  443 [ACK] Seq=650 Ack=19005 Win=131072 Len=0"
"2736","2023-05-06 19:37:39.808851","2.17.179.243","192.168.18.48","TLSv1.2","1466","Application Data"
"2737","2023-05-06 19:37:39.808851","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2738","2023-05-06 19:37:39.808890","192.168.18.48","2.17.179.243","TCP","54","50859  >  443 [ACK] Seq=650 Ack=20417 Win=131072 Len=0"
"2739","2023-05-06 19:37:39.811279","2.17.179.243","192.168.18.48","TCP","54","443  >  50880 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2740","2023-05-06 19:37:39.812002","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=3473 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2741","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=4885 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2742","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=6297 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2743","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=7709 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2744","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=9121 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2745","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=10533 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2746","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2747","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2748","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2749","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2750","2023-05-06 19:37:39.813176","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2751","2023-05-06 19:37:39.813241","192.168.18.48","2.17.179.243","TCP","54","50862  >  443 [ACK] Seq=650 Ack=19005 Win=131072 Len=0"
"2752","2023-05-06 19:37:39.814394","2.17.179.243","192.168.18.48","TLSv1.2","935","Application Data"
"2753","2023-05-06 19:37:39.814394","2.17.179.243","192.168.18.48","TCP","54","443  >  50880 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2754","2023-05-06 19:37:39.814435","192.168.18.48","2.17.179.243","TCP","54","50862  >  443 [ACK] Seq=650 Ack=19886 Win=130304 Len=0"
"2755","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [ACK] Seq=20417 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2756","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [PSH, ACK] Seq=21829 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2757","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TCP","54","443  >  50880 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2758","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TLSv1.2","1466","Server Hello"
"2759","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TCP","1466","443  >  50898 [PSH, ACK] Seq=1413 Ack=228 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2760","2023-05-06 19:37:39.815502","2.17.179.243","192.168.18.48","TLSv1.2","651","Certificate, Server Key Exchange, Server Hello Done"
"2761","2023-05-06 19:37:39.815577","192.168.18.48","2.17.179.243","TCP","54","50859  >  443 [ACK] Seq=650 Ack=23241 Win=131072 Len=0"
"2762","2023-05-06 19:37:39.815604","192.168.18.48","2.17.179.243","TCP","54","50898  >  443 [ACK] Seq=228 Ack=3422 Win=131072 Len=0"
"2763","2023-05-06 19:37:39.816579","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2764","2023-05-06 19:37:39.817704","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=19886 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2765","2023-05-06 19:37:39.818406","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=21298 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2766","2023-05-06 19:37:39.818426","192.168.18.48","2.17.179.243","TCP","54","50862  >  443 [ACK] Seq=650 Ack=22710 Win=131072 Len=0"
"2767","2023-05-06 19:37:39.819627","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [ACK] Seq=23241 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2768","2023-05-06 19:37:39.820362","2.17.179.243","192.168.18.48","TCP","1466","443  >  50859 [PSH, ACK] Seq=24653 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2769","2023-05-06 19:37:39.820395","192.168.18.48","2.17.179.243","TCP","54","50859  >  443 [ACK] Seq=650 Ack=26065 Win=131072 Len=0"
"2770","2023-05-06 19:37:39.821861","2.17.179.243","192.168.18.48","TLSv1.2","1466","Server Hello"
"2771","2023-05-06 19:37:39.822534","2.17.179.243","192.168.18.48","TCP","651","[TCP Previous segment not captured] 443  >  50903 [PSH, ACK] Seq=2825 Ack=228 Win=64128 Len=597 [TCP segment of a reassembled PDU], Server Key Exchange, Server Hello Done"
"2772","2023-05-06 19:37:39.822570","192.168.18.48","2.17.179.243","TCP","66","50903  >  443 [ACK] Seq=228 Ack=1413 Win=131072 Len=0 SLE=2825 SRE=3422"
"2773","2023-05-06 19:37:39.823369","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50903 [PSH, ACK] Seq=1413 Ack=228 Win=64128 Len=1412"
"2774","2023-05-06 19:37:39.823444","192.168.18.48","2.17.179.243","TCP","54","50903  >  443 [ACK] Seq=228 Ack=3422 Win=131072 Len=0"
"2775","2023-05-06 19:37:39.824713","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [ACK] Seq=22710 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2776","2023-05-06 19:37:39.825829","2.17.179.243","192.168.18.48","TCP","1466","443  >  50862 [PSH, ACK] Seq=24122 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2777","2023-05-06 19:37:39.825829","2.17.179.243","192.168.18.48","TCP","54","443  >  50891 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2778","2023-05-06 19:37:39.825849","192.168.18.48","2.17.179.243","TCP","54","50862  >  443 [ACK] Seq=650 Ack=25534 Win=131072 Len=0"
"2779","2023-05-06 19:37:39.826408","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:807::200a","UDP","91","50286  >  443 Len=29"
"2780","2023-05-06 19:37:39.826481","2.17.179.243","192.168.18.48","TCP","54","443  >  50891 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2781","2023-05-06 19:37:39.826481","2.17.179.243","192.168.18.48","TCP","54","443  >  50891 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2782","2023-05-06 19:37:39.827478","2.17.179.243","192.168.18.48","TCP","54","443  >  50887 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2783","2023-05-06 19:37:39.830990","2.17.179.243","192.168.18.48","TCP","54","443  >  50887 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2784","2023-05-06 19:37:39.831250","2.17.179.243","192.168.18.48","TCP","54","443  >  50887 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2785","2023-05-06 19:37:39.832009","2.17.179.243","192.168.18.48","TCP","54","443  >  50888 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2786","2023-05-06 19:37:39.832009","2.17.179.243","192.168.18.48","TCP","54","443  >  50888 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2787","2023-05-06 19:37:39.832009","2.17.179.243","192.168.18.48","TCP","54","443  >  50888 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2788","2023-05-06 19:37:39.832009","2.17.179.243","192.168.18.48","TCP","54","443  >  50892 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2789","2023-05-06 19:37:39.832684","2.17.179.243","192.168.18.48","TCP","54","443  >  50865 [ACK] Seq=3473 Ack=650 Win=64128 Len=0"
"2790","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [ACK] Seq=3473 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2791","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [PSH, ACK] Seq=4885 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2792","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","[TCP Previous segment not captured] 443  >  50856 [PSH, ACK] Seq=7709 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2793","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50856 [ACK] Seq=6297 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2794","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [ACK] Seq=9121 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2795","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [PSH, ACK] Seq=10533 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2796","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2797","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2798","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","[TCP Previous segment not captured] 443  >  50856 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2799","2023-05-06 19:37:39.834757","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50856 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2800","2023-05-06 19:37:39.834818","192.168.18.48","2.17.179.243","TCP","66","50856  >  443 [ACK] Seq=650 Ack=6297 Win=131072 Len=0 SLE=7709 SRE=9121"
"2801","2023-05-06 19:37:39.834873","192.168.18.48","2.17.179.243","TCP","54","50856  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0"
"2802","2023-05-06 19:37:39.834899","192.168.18.48","2.17.179.243","TCP","66","50856  >  443 [ACK] Seq=650 Ack=14769 Win=131072 Len=0 SLE=17593 SRE=19005"
"2803","2023-05-06 19:37:39.834916","192.168.18.48","2.17.179.243","TCP","66","50856  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=17593 SRE=19005"
"2804","2023-05-06 19:37:39.835471","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50856 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2805","2023-05-06 19:37:39.835471","2.17.179.243","192.168.18.48","TLSv1.2","1466","Application Data"
"2806","2023-05-06 19:37:39.835490","192.168.18.48","2.17.179.243","TCP","54","50856  >  443 [ACK] Seq=650 Ack=19005 Win=131072 Len=0"
"2807","2023-05-06 19:37:39.836596","2.17.179.243","192.168.18.48","TCP","54","443  >  50892 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2808","2023-05-06 19:37:39.837207","2.17.179.243","192.168.18.48","TCP","54","443  >  50892 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2809","2023-05-06 19:37:39.837907","2.17.179.243","192.168.18.48","TCP","54","443  >  50889 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2810","2023-05-06 19:37:39.838711","2.17.179.243","192.168.18.48","TCP","54","443  >  50886 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2811","2023-05-06 19:37:39.840732","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [ACK] Seq=20417 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2812","2023-05-06 19:37:39.840732","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [PSH, ACK] Seq=21829 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2813","2023-05-06 19:37:39.840763","192.168.18.48","2.17.179.243","TCP","54","50856  >  443 [ACK] Seq=650 Ack=23241 Win=131072 Len=0"
"2814","2023-05-06 19:37:39.840815","35.169.233.246","192.168.18.48","TCP","66","443  >  50964 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1412 SACK_PERM WS=256"
"2815","2023-05-06 19:37:39.840868","192.168.18.48","35.169.233.246","TCP","54","50964  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"2816","2023-05-06 19:37:39.841040","2.17.179.243","192.168.18.48","TCP","54","443  >  50885 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2817","2023-05-06 19:37:39.841040","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2818","2023-05-06 19:37:39.842010","2.17.179.243","192.168.18.48","TCP","54","443  >  50884 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2819","2023-05-06 19:37:39.842712","2.17.179.243","192.168.18.48","TCP","54","443  >  50883 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2820","2023-05-06 19:37:39.843330","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2821","2023-05-06 19:37:39.843984","2.17.179.243","192.168.18.48","TCP","54","443  >  50889 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2822","2023-05-06 19:37:39.843984","2.17.179.243","192.168.18.48","TCP","54","443  >  50889 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2823","2023-05-06 19:37:39.844588","2.17.179.243","192.168.18.48","TCP","54","443  >  50886 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2824","2023-05-06 19:37:39.844790","2.17.179.243","192.168.18.48","TCP","54","443  >  50886 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2825","2023-05-06 19:37:39.845541","2.17.179.243","192.168.18.48","TCP","54","443  >  50885 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2826","2023-05-06 19:37:39.845541","2.17.179.243","192.168.18.48","TCP","54","443  >  50885 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2827","2023-05-06 19:37:39.845541","2.17.179.243","192.168.18.48","TCP","54","443  >  50883 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2828","2023-05-06 19:37:39.845541","2.17.179.243","192.168.18.48","TCP","54","443  >  50883 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2829","2023-05-06 19:37:39.846330","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [ACK] Seq=23241 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2830","2023-05-06 19:37:39.846380","192.168.18.48","2.17.179.243","TCP","54","50856  >  443 [ACK] Seq=650 Ack=24653 Win=131072 Len=0"
"2831","2023-05-06 19:37:39.847079","2.17.179.243","192.168.18.48","TCP","1466","443  >  50856 [PSH, ACK] Seq=24653 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2832","2023-05-06 19:37:39.847079","2.17.179.243","192.168.18.48","TCP","54","443  >  50884 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2833","2023-05-06 19:37:39.847079","2.17.179.243","192.168.18.48","TCP","54","443  >  50884 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2834","2023-05-06 19:37:39.848482","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2835","2023-05-06 19:37:39.856322","192.168.18.48","2.17.179.243","TCP","54","50881  >  443 [ACK] Seq=354 Ack=3473 Win=131072 Len=0"
"2836","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2837","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TCP","54","443  >  50882 [ACK] Seq=3422 Ack=303 Win=64128 Len=0"
"2838","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TCP","54","443  >  50882 [ACK] Seq=3422 Ack=309 Win=64128 Len=0"
"2839","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2840","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2841","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TCP","54","443  >  50882 [ACK] Seq=3422 Ack=354 Win=64128 Len=0"
"2842","2023-05-06 19:37:39.856462","2.17.179.243","192.168.18.48","TCP","54","443  >  50858 [ACK] Seq=3473 Ack=650 Win=64128 Len=0"
"2843","2023-05-06 19:37:39.856462","23.205.49.67","192.168.18.48","TLSv1.2","887","Application Data"
"2844","2023-05-06 19:37:39.856880","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2845","2023-05-06 19:37:39.857038","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2846","2023-05-06 19:37:39.858533","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2847","2023-05-06 19:37:39.858867","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2848","2023-05-06 19:37:39.858867","192.168.18.48","2.17.179.243","TLSv1.2","350","Application Data"
"2849","2023-05-06 19:37:39.859395","2.17.179.243","192.168.18.48","TCP","54","443  >  50866 [ACK] Seq=3473 Ack=650 Win=64128 Len=0"
"2850","2023-05-06 19:37:39.859772","2.17.179.243","192.168.18.48","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"2851","2023-05-06 19:37:39.863627","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=3473 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2852","2023-05-06 19:37:39.864353","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [PSH, ACK] Seq=4885 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2853","2023-05-06 19:37:39.864378","192.168.18.48","2.17.179.243","TCP","54","50861  >  443 [ACK] Seq=650 Ack=6297 Win=131072 Len=0"
"2854","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=6297 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2855","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [PSH, ACK] Seq=7709 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2856","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=9121 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2857","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [PSH, ACK] Seq=10533 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2858","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2859","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2860","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2861","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"2862","2023-05-06 19:37:39.865951","2.17.179.243","192.168.18.48","TCP","1466","443  >  50861 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
